learner_id,session_id,task_id,day,question_id,concept_id,correct,source_turn,mastery_before
L039,L039_S06,L039_S06_Q04,13,Q0010,F4,0,L039_S06_T017,0.23018837
L039,L039_S06,L039_S06_Q05,13,Q0013,F5,1,L039_S06_T022,0.32658506
L039,L039_S07,L039_S07_Q01,16,Q0006,F2,1,L039_S07_T002,0.4812252
L039,L039_S07,L039_S07_Q02,16,Q0001,F1,1,L039_S07_T007,0.40425436
L039,L039_S07,L039_S07_Q03,16,Q0011,F4,0,L039_S07_T012,0.25005475
L039,L039_S07,L039_S07_Q04,16,Q0017,F6,1,L039_S07_T017,0.23394137
L039,L039_S07,L039_S07_Q05,16,Q0012,F4,0,L039_S07_T022,0.28507386
L039,L039_S08,L039_S08_Q01,18,Q0008,F3,1,L039_S08_T002,0.32179589
L039,L039_S08,L039_S08_Q02,18,Q0009,F3,1,L039_S08_T007,0.48014151
L039,L039_S08,L039_S08_Q03,18,Q0018,F6,0,L039_S08_T012,0.39599887
L039,L039_S08,L039_S08_Q04,18,Q0017,F6,0,L039_S08_T017,0.42420305
L039,L039_S08,L039_S08_Q05,18,Q0010,F4,0,L039_S08_T022,0.30549707
L040,L040_S01,L040_S01_Q01,1,Q0014,F5,1,L040_S01_T002,0.27642325
L040,L040_S01,L040_S01_Q02,1,Q0010,F4,0,L040_S01_T007,0.11488651
L040,L040_S01,L040_S01_Q03,1,Q0012,F4,1,L040_S01_T012,0.15942704
L040,L040_S01,L040_S01_Q04,1,Q0009,F3,0,L040_S01_T017,0.28824511
L040,L040_S01,L040_S01_Q05,1,Q0010,F4,1,L040_S01_T022,0.37092287
L040,L040_S02,L040_S02_Q01,3,Q0015,F5,0,L040_S02_T002,0.4424081
L040,L040_S02,L040_S02_Q02,3,Q0020,F7,0,L040_S02_T007,0.32505314
L040,L040_S02,L040_S02_Q03,3,Q0008,F3,1,L040_S02_T012,0.31270081
L040,L040_S02,L040_S02_Q04,3,Q0004,F2,0,L040_S02_T017,0.16494834
L040,L040_S02,L040_S02_Q05,3,Q0001,F1,0,L040_S02_T022,0.17797039
L040,L040_S03,L040_S03_Q01,6,Q0020,F7,0,L040_S03_T002,0.34030424
L040,L040_S03,L040_S03_Q02,6,Q0004,F2,0,L040_S03_T007,0.19618157
L040,L040_S03,L040_S03_Q03,6,Q0018,F6,1,L040_S03_T012,0.28915297
L040,L040_S03,L040_S03_Q04,6,Q0024,F8,0,L040_S03_T017,0.30402813
L040,L040_S03,L040_S03_Q05,6,Q0024,F8,0,L040_S03_T022,0.33905071
L040,L040_S04,L040_S04_Q01,8,Q0003,F1,0,L040_S04_T002,0.20061494
L040,L040_S04,L040_S04_Q02,8,Q0002,F1,1,L040_S04_T007,0.24084145
L040,L040_S04,L040_S04_Q03,8,Q0018,F6,1,L040_S04_T012,0.45160092
L040,L040_S04,L040_S04_Q04,8,Q0004,F2,0,L040_S04_T017,0.22833526
L040,L040_S04,L040_S04_Q05,8,Q0012,F4,0,L040_S04_T022,0.46706463
L040,L040_S05,L040_S05_Q01,11,Q0004,F2,0,L040_S05_T002,0.25324102
L040,L040_S05,L040_S05_Q02,11,Q0006,F2,0,L040_S05_T007,0.2908193
L040,L040_S05,L040_S05_Q03,11,Q0009,F3,0,L040_S05_T012,0.42102795
L040,L040_S05,L040_S05_Q04,11,Q0012,F4,0,L040_S05_T017,0.46813974
L040,L040_S05,L040_S05_Q05,11,Q0015,F5,0,L040_S05_T022,0.40788086
L040,L040_S06,L040_S06_Q01,13,Q0003,F1,1,L040_S06_T002,0.39499184
L040,L040_S06,L040_S06_Q02,13,Q0024,F8,1,L040_S06_T007,0.32859372
L040,L040_S06,L040_S06_Q03,13,Q0016,F6,0,L040_S06_T012,0.5392592
L040,L040_S06,L040_S06_Q04,13,Q0023,F8,0,L040_S06_T017,0.49752567
L040,L040_S06,L040_S06_Q05,13,Q0008,F3,0,L040_S06_T022,0.43438087
L040,L040_S07,L040_S07_Q01,16,Q0019,F7,0,L040_S07_T002,0.31246199
L040,L040_S07,L040_S07_Q02,16,Q0014,F5,1,L040_S07_T007,0.40031938
L040,L040_S07,L040_S07_Q03,16,Q0002,F1,0,L040_S07_T012,0.51869424
L040,L040_S07,L040_S07_Q04,16,Q0016,F6,0,L040_S07_T017,0.53312764
L040,L040_S07,L040_S07_Q05,16,Q0006,F2,0,L040_S07_T022,0.29863756
L040,L040_S08,L040_S08_Q01,18,Q0006,F2,0,L040_S08_T002,0.32222428
L040,L040_S08,L040_S08_Q02,18,Q0011,F4,1,L040_S08_T007,0.43679174
L040,L040_S08,L040_S08_Q03,18,Q0019,F7,1,L040_S08_T012,0.33489277
L040,L040_S08,L040_S08_Q04,18,Q0021,F7,0,L040_S08_T017,0.50223982
L040,L040_S08,L040_S08_Q05,18,Q0004,F2,0,L040_S08_T022,0.35633119
L041,L041_S01,L041_S01_Q01,1,Q0012,F4,0,L041_S01_T002,0.28284213
L041,L041_S01,L041_S01_Q02,1,Q0022,F8,0,L041_S01_T007,0.10297888
L041,L041_S01,L041_S01_Q03,1,Q0004,F2,0,L041_S01_T012,0.30225842
L041,L041_S01,L041_S01_Q04,1,Q0007,F3,1,L041_S01_T017,0.19962362
L041,L041_S01,L041_S01_Q05,1,Q0007,F3,0,L041_S01_T022,0.41363664
L041,L041_S02,L041_S02_Q01,3,Q0002,F1,0,L041_S02_T002,0.12179325
L041,L041_S02,L041_S02_Q02,3,Q0013,F5,1,L041_S02_T007,0.12538206
L041,L041_S02,L041_S02_Q03,3,Q0002,F1,0,L041_S02_T012,0.16875807
L041,L041_S02,L041_S02_Q04,3,Q0016,F6,1,L041_S02_T017,0.28670598
L041,L041_S02,L041_S02_Q05,3,Q0013,F5,0,L041_S02_T022,0.35924657
L041,L041_S03,L041_S03_Q01,6,Q0022,F8,0,L041_S03_T002,0.13840918
L041,L041_S03,L041_S03_Q02,6,Q0017,F6,0,L041_S03_T007,0.45322375
L041,L041_S03,L041_S03_Q03,6,Q0015,F5,0,L041_S03_T012,0.37355815
L041,L041_S03,L041_S03_Q04,6,Q0020,F7,1,L041_S03_T017,0.30973379
L041,L041_S03,L041_S03_Q05,6,Q0021,F7,1,L041_S03_T022,0.49430439
L041,L041_S04,L041_S04_Q01,8,Q0010,F4,0,L041_S04_T002,0.28446772
L041,L041_S04,L041_S04_Q02,8,Q0004,F2,0,L041_S04_T007,0.30074425
L041,L041_S04,L041_S04_Q03,8,Q0023,F8,0,L041_S04_T012,0.17819476
L041,L041_S04,L041_S04_Q04,8,Q0022,F8,0,L041_S04_T017,0.22214334
L041,L041_S04,L041_S04_Q05,8,Q0002,F1,0,L041_S04_T022,0.19549805
L041,L041_S05,L041_S05_Q01,11,Q0003,F1,1,L041_S05_T002,0.22642608
L041,L041_S05,L041_S05_Q02,11,Q0022,F8,0,L041_S05_T007,0.25036753
L041,L041_S05,L041_S05_Q03,11,Q0010,F4,0,L041_S05_T012,0.30636752
L041,L041_S05,L041_S05_Q04,11,Q0015,F5,1,L041_S05_T017,0.37324125
L041,L041_S05,L041_S05_Q05,11,Q0003,F1,0,L041_S05_T022,0.43327237
L041,L041_S06,L041_S06_Q01,13,Q0023,F8,1,L041_S06_T002,0.28055234
L041,L041_S06,L041_S06_Q02,13,Q0001,F1,0,L041_S06_T007,0.44777255
L041,L041_S06,L041_S06_Q03,13,Q0005,F2,1,L041_S06_T012,0.31004705
L041,L041_S06,L041_S06_Q04,13,Q0010,F4,1,L041_S06_T017,0.33175016
L041,L041_S06,L041_S06_Q05,13,Q0021,F7,0,L041_S06_T022,0.55754045
L041,L041_S07,L041_S07_Q01,16,Q0008,F3,0,L041_S07_T002,0.3430449
L041,L041_S07,L041_S07_Q02,16,Q0017,F6,1,L041_S07_T007,0.40562954
L041,L041_S07,L041_S07_Q03,16,Q0008,F3,0,L041_S07_T012,0.3781776
L041,L041_S07,L041_S07_Q04,16,Q0016,F6,1,L041_S07_T017,0.56455853
L041,L041_S07,L041_S07_Q05,16,Q0008,F3,0,L041_S07_T022,0.41143148
L041,L041_S08,L041_S08_Q01,18,Q0004,F2,1,L041_S08_T002,0.4534488
L041,L041_S08,L041_S08_Q02,18,Q0009,F3,1,L041_S08_T007,0.42780458
L041,L041_S08,L041_S08_Q03,18,Q0007,F3,0,L041_S08_T012,0.58080418
L041,L041_S08,L041_S08_Q04,18,Q0019,F7,1,L041_S08_T017,0.53291697
L041,L041_S08,L041_S08_Q05,18,Q0015,F5,0,L041_S08_T022,0.47898984
L042,L042_S01,L042_S01_Q01,1,Q0024,F8,0,L042_S01_T002,0.25430851
L042,L042_S01,L042_S01_Q02,1,Q0019,F7,1,L042_S01_T007,0.28009546
L042,L042_S01,L042_S01_Q03,1,Q0018,F6,0,L042_S01_T012,0.1345113
L042,L042_S01,L042_S01_Q04,1,Q0012,F4,1,L042_S01_T017,0.1359874
L042,L042_S01,L042_S01_Q05,1,Q0007,F3,0,L042_S01_T022,0.2136291
L042,L042_S02,L042_S02_Q01,3,Q0021,F7,0,L042_S02_T002,0.43094606
L042,L042_S02,L042_S02_Q02,3,Q0015,F5,0,L042_S02_T007,0.15268302
L042,L042_S02,L042_S02_Q03,3,Q0022,F8,0,L042_S02_T012,0.28001814
L042,L042_S02,L042_S02_Q04,3,Q0002,F1,0,L042_S02_T017,0.16812456
L042,L042_S02,L042_S02_Q05,3,Q0012,F4,0,L042_S02_T022,0.32268587
L042,L042_S03,L042_S03_Q01,6,Q0008,F3,1,L042_S03_T002,0.23209442
L042,L042_S03,L042_S03_Q02,6,Q0005,F2,0,L042_S03_T007,0.29708691
L042,L042_S03,L042_S03_Q03,6,Q0018,F6,0,L042_S03_T012,0.16178561
L042,L042_S03,L042_S03_Q04,6,Q0005,F2,0,L042_S03_T017,0.32898971
L042,L042_S03,L042_S03_Q05,6,Q0013,F5,1,L042_S03_T022,0.18310321
L042,L042_S04,L042_S04_Q01,8,Q0002,F1,0,L042_S04_T002,0.19165636
L042,L042_S04,L042_S04_Q02,8,Q0016,F6,0,L042_S04_T007,0.19418796
L042,L042_S04,L042_S04_Q03,8,Q0014,F5,0,L042_S04_T012,0.3580813
L042,L042_S04,L042_S04_Q04,8,Q0002,F1,0,L042_S04_T017,0.22834429
L042,L042_S04,L042_S04_Q05,8,Q0016,F6,1,L042_S04_T022,0.23076099
L042,L042_S05,L042_S05_Q01,11,Q0001,F1,0,L042_S05_T002,0.25229363
L042,L042_S05,L042_S05_Q02,11,Q0003,F1,0,L042_S05_T007,0.28622944
L042,L042_S05,L042_S05_Q03,11,Q0015,F5,0,L042_S05_T012,0.37093502
L042,L042_S05,L042_S05_Q04,11,Q0015,F5,0,L042_S05_T017,0.39948611
L042,L042_S05,L042_S05_Q05,11,Q0024,F8,1,L042_S05_T022,0.27885255
L042,L042_S06,L042_S06_Q01,13,Q0002,F1,0,L042_S06_T002,0.30963004
L042,L042_S06,L042_S06_Q02,13,Q0022,F8,0,L042_S06_T007,0.43001233
L042,L042_S06,L042_S06_Q03,13,Q0012,F4,1,L042_S06_T012,0.3062778
L042,L042_S06,L042_S06_Q04,13,Q0023,F8,0,L042_S06_T017,0.4558821
L042,L042_S06,L042_S06_Q05,13,Q0010,F4,0,L042_S06_T022,0.46370608
L042,L042_S07,L042_S07_Q01,16,Q0008,F3,0,L042_S07_T002,0.3521471
L042,L042_S07,L042_S07_Q02,16,Q0021,F7,0,L042_S07_T007,0.37919418
L042,L042_S07,L042_S07_Q03,16,Q0008,F3,0,L042_S07_T012,0.38155091
L042,L042_S07,L042_S07_Q04,16,Q0004,F2,0,L042_S07_T017,0.31149273
L042,L042_S07,L042_S07_Q05,16,Q0019,F7,0,L042_S07_T022,0.40737042
L042,L042_S08,L042_S08_Q01,18,Q0016,F6,1,L042_S08_T002,0.35125378
L042,L042_S08,L042_S08_Q02,18,Q0018,F6,1,L042_S08_T007,0.49847554
L042,L042_S08,L042_S08_Q03,18,Q0010,F4,0,L042_S08_T012,0.45432779
L042,L042_S08,L042_S08_Q04,18,Q0005,F2,0,L042_S08_T017,0.33306588
L042,L042_S08,L042_S08_Q05,18,Q0003,F1,0,L042_S08_T022,0.3174066
L043,L043_S01,L043_S01_Q01,1,Q0019,F7,0,L043_S01_T002,0.32019339
L043,L043_S01,L043_S01_Q02,1,Q0010,F4,0,L043_S01_T007,0.10417411
L043,L043_S01,L043_S01_Q03,1,Q0013,F5,0,L043_S01_T012,0.29300824
L043,L043_S01,L043_S01_Q04,1,Q0018,F6,0,L043_S01_T017,0.12134675
L043,L043_S01,L043_S01_Q05,1,Q0005,F2,0,L043_S01_T022,0.23084946
L043,L043_S02,L043_S02_Q01,3,Q0002,F1,0,L043_S02_T002,0.13047231
L043,L043_S02,L043_S02_Q02,3,Q0022,F8,1,L043_S02_T007,0.30511417
L043,L043_S02,L043_S02_Q03,3,Q0005,F2,0,L043_S02_T012,0.27062932
L043,L043_S02,L043_S02_Q04,3,Q0017,F6,0,L043_S02_T017,0.16993379
L043,L043_S02,L043_S02_Q05,3,Q0011,F4,0,L043_S02_T022,0.15414232
L043,L043_S03,L043_S03_Q01,6,Q0021,F7,1,L043_S03_T002,0.34116676
L043,L043_S03,L043_S03_Q02,6,Q0011,F4,0,L043_S03_T007,0.1978701
L043,L043_S03,L043_S03_Q03,6,Q0014,F5,0,L043_S03_T012,0.31699153
L043,L043_S03,L043_S03_Q04,6,Q0009,F3,1,L043_S03_T017,0.26347615
L043,L043_S03,L043_S03_Q05,6,Q0023,F8,1,L043_S03_T022,0.49553499
L043,L043_S04,L043_S04_Q01,8,Q0002,F1,1,L043_S04_T002,0.17245143
L043,L043_S04,L043_S04_Q02,8,Q0001,F1,1,L043_S04_T007,0.41932708
L043,L043_S04,L043_S04_Q03,8,Q0008,F3,0,L043_S04_T012,0.47252717
L043,L043_S04,L043_S04_Q04,8,Q0017,F6,0,L043_S04_T017,0.20754377
L043,L043_S04,L043_S04_Q05,8,Q0016,F6,0,L043_S04_T022,0.25482514
L043,L043_S05,L043_S05_Q01,11,Q0023,F8,0,L043_S05_T002,0.61095225
L043,L043_S05,L043_S05_Q02,11,Q0014,F5,1,L043_S05_T007,0.33831941
L043,L043_S05,L043_S05_Q03,11,Q0002,F1,1,L043_S05_T012,0.57303592
L043,L043_S05,L043_S05_Q04,11,Q0010,F4,0,L043_S05_T017,0.232387
L043,L043_S05,L043_S05_Q05,11,Q0013,F5,1,L043_S05_T022,0.53571305
L043,L043_S06,L043_S06_Q01,13,Q0017,F6,0,L043_S06_T002,0.28303603
L043,L043_S06,L043_S06_Q02,13,Q0019,F7,0,L043_S06_T007,0.4972873
L043,L043_S06,L043_S06_Q03,13,Q0012,F4,0,L043_S06_T012,0.27204319
L043,L043_S06,L043_S06_Q04,13,Q0024,F8,1,L043_S06_T017,0.62016087
L043,L043_S06,L043_S06_Q05,13,Q0001,F1,0,L043_S06_T022,0.68494209
L043,L043_S07,L043_S07_Q01,16,Q0008,F3,0,L043_S07_T002,0.46093417
L043,L043_S07,L043_S07_Q02,16,Q0009,F3,0,L043_S07_T007,0.49309717
L043,L043_S07,L043_S07_Q03,16,Q0004,F2,0,L043_S07_T012,0.2717054
L043,L043_S07,L043_S07_Q04,16,Q0018,F6,1,L043_S07_T017,0.31508107
L043,L043_S07,L043_S07_Q05,16,Q0010,F4,0,L043_S07_T022,0.30508461
L043,L043_S08,L043_S08_Q01,18,Q0006,F2,1,L043_S08_T002,0.30819926
L043,L043_S08,L043_S08_Q02,18,Q0011,F4,0,L043_S08_T007,0.33889382
L043,L043_S08,L043_S08_Q03,18,Q0006,F2,1,L043_S08_T012,0.51457839
L043,L043_S08,L043_S08_Q04,18,Q0021,F7,0,L043_S08_T017,0.49865299
L043,L043_S08,L043_S08_Q05,18,Q0012,F4,1,L043_S08_T022,0.37833827
L044,L044_S01,L044_S01_Q01,1,Q0013,F5,0,L044_S01_T002,0.19861927
L044,L044_S01,L044_S01_Q02,1,Q0021,F7,0,L044_S01_T007,0.17962479
L044,L044_S01,L044_S01_Q03,1,Q0024,F8,0,L044_S01_T012,0.18693502
L044,L044_S01,L044_S01_Q04,1,Q0016,F6,0,L044_S01_T017,0.10691604
L044,L044_S01,L044_S01_Q05,1,Q0018,F6,0,L044_S01_T022,0.15799397
L044,L044_S02,L044_S02_Q01,3,Q0003,F1,0,L044_S02_T002,0.28803744
L044,L044_S02,L044_S02_Q02,3,Q0016,F6,0,L044_S02_T007,0.19988766
L044,L044_S02,L044_S02_Q03,3,Q0011,F4,0,L044_S02_T012,0.27346797
L044,L044_S02,L044_S02_Q04,3,Q0010,F4,0,L044_S02_T017,0.31502034
L044,L044_S02,L044_S02_Q05,3,Q0004,F2,0,L044_S02_T022,0.22908713
L044,L044_S03,L044_S03_Q01,6,Q0013,F5,1,L044_S03_T002,0.2263069
L044,L044_S03,L044_S03_Q02,6,Q0019,F7,0,L044_S03_T007,0.20972808
L044,L044_S03,L044_S03_Q03,6,Q0007,F3,1,L044_S03_T012,0.27484949
L044,L044_S03,L044_S03_Q04,6,Q0008,F3,1,L044_S03_T017,0.48221625
L044,L044_S03,L044_S03_Q05,6,Q0021,F7,0,L044_S03_T022,0.2549259
L044,L044_S04,L044_S04_Q01,8,Q0023,F8,0,L044_S04_T002,0.20954314
L044,L044_S04,L044_S04_Q02,8,Q0001,F1,1,L044_S04_T007,0.30435317
L044,L044_S04,L044_S04_Q03,8,Q0018,F6,0,L044_S04_T012,0.22741398
L044,L044_S04,L044_S04_Q04,8,Q0018,F6,0,L044_S04_T017,0.2716003
L044,L044_S04,L044_S04_Q05,8,Q0004,F2,0,L044_S04_T022,0.25289996
L044,L044_S05,L044_S05_Q01,11,Q0002,F1,1,L044_S05_T002,0.4805231
L044,L044_S05,L044_S05_Q02,11,Q0013,F5,0,L044_S05_T007,0.41433338
L044,L044_S05,L044_S05_Q03,11,Q0005,F2,0,L044_S05_T012,0.28225952
L044,L044_S05,L044_S05_Q04,11,Q0022,F8,1,L044_S05_T017,0.24323097
L044,L044_S05,L044_S05_Q05,11,Q0007,F3,1,L044_S05_T022,0.58349811
L044,L044_S06,L044_S06_Q01,13,Q0004,F2,0,L044_S06_T002,0.3134868
L044,L044_S06,L044_S06_Q02,13,Q0019,F7,0,L044_S06_T007,0.26708427
L044,L044_S06,L044_S06_Q03,13,Q0015,F5,0,L044_S06_T012,0.43422401
L044,L044_S06,L044_S06_Q04,13,Q0018,F6,0,L044_S06_T017,0.29000645
L044,L044_S06,L044_S06_Q05,13,Q0016,F6,0,L044_S06_T022,0.33061293
L044,L044_S07,L044_S07_Q01,16,Q0016,F6,1,L044_S07_T002,0.35221447
L044,L044_S07,L044_S07_Q02,16,Q0010,F4,0,L044_S07_T007,0.28983632
L044,L044_S07,L044_S07_Q03,16,Q0012,F4,0,L044_S07_T012,0.33045253
L044,L044_S07,L044_S07_Q04,16,Q0021,F7,0,L044_S07_T017,0.29502782
L044,L044_S07,L044_S07_Q05,16,Q0024,F8,0,L044_S07_T022,0.42552076
L044,L044_S08,L044_S08_Q01,18,Q0012,F4,0,L044_S08_T002,0.35754314
L044,L044_S08,L044_S08_Q02,18,Q0019,F7,1,L044_S08_T007,0.32515913
L044,L044_S08,L044_S08_Q03,18,Q0007,F3,1,L044_S08_T012,0.63068793
L044,L044_S08,L044_S08_Q04,18,Q0021,F7,0,L044_S08_T017,0.51813916
L044,L044_S08,L044_S08_Q05,18,Q0001,F1,0,L044_S08_T022,0.56468595
L045,L045_S01,L045_S01_Q01,1,Q0024,F8,1,L045_S01_T002,0.32010799
L045,L045_S01,L045_S01_Q02,1,Q0004,F2,0,L045_S01_T007,0.10559618
L045,L045_S01,L045_S01_Q03,1,Q0007,F3,0,L045_S01_T012,0.25199463
L045,L045_S01,L045_S01_Q04,1,Q0014,F5,0,L045_S01_T017,0.13756185
L045,L045_S01,L045_S01_Q05,1,Q0013,F5,0,L045_S01_T022,0.187916
L045,L045_S02,L045_S02_Q01,3,Q0001,F1,0,L045_S02_T002,0.26342372
L045,L045_S02,L045_S02_Q02,3,Q0012,F4,0,L045_S02_T007,0.13760811
L045,L045_S02,L045_S02_Q03,3,Q0006,F2,0,L045_S02_T012,0.15378569
L045,L045_S02,L045_S02_Q04,3,Q0023,F8,1,L045_S02_T017,0.50534231
L045,L045_S02,L045_S02_Q05,3,Q0010,F4,0,L045_S02_T022,0.18795955
L045,L045_S03,L045_S03_Q01,6,Q0016,F6,0,L045_S03_T002,0.18987521
L045,L045_S03,L045_S03_Q02,6,Q0016,F6,0,L045_S03_T007,0.237175
L045,L045_S03,L045_S03_Q03,6,Q0019,F7,1,L045_S03_T012,0.22500711
L045,L045_S03,L045_S03_Q04,6,Q0007,F3,0,L045_S03_T017,0.27714765
L045,L045_S03,L045_S03_Q05,6,Q0001,F1,0,L045_S03_T022,0.29476429
L045,L045_S04,L045_S04_Q01,8,Q0019,F7,1,L045_S04_T002,0.43972411
L045,L045_S04,L045_S04_Q02,8,Q0018,F6,0,L045_S04_T007,0.27451757
L045,L045_S04,L045_S04_Q03,8,Q0010,F4,0,L045_S04_T012,0.22062813
L045,L045_S04,L045_S04_Q04,8,Q0013,F5,0,L045_S04_T017,0.21495533
L045,L045_S04,L045_S04_Q05,8,Q0005,F2,0,L045_S04_T022,0.19046511
L045,L045_S05,L045_S05_Q01,11,Q0002,F1,1,L045_S05_T002,0.3148976
L045,L045_S05,L045_S05_Q02,11,Q0009,F3,0,L045_S05_T007,0.29934856
L045,L045_S05,L045_S05_Q03,11,Q0002,F1,0,L045_S05_T012,0.51489888
L045,L045_S05,L045_S05_Q04,11,Q0007,F3,0,L045_S05_T017,0.34025666
L045,L045_S05,L045_S05_Q05,11,Q0016,F6,0,L045_S05_T022,0.30481276
L045,L045_S06,L045_S06_Q01,13,Q0017,F6,1,L045_S06_T002,0.3365795
L045,L045_S06,L045_S06_Q02,13,Q0021,F7,0,L045_S06_T007,0.56549665
L045,L045_S06,L045_S06_Q03,13,Q0014,F5,1,L045_S06_T012,0.24445551
L045,L045_S06,L045_S06_Q04,13,Q0019,F7,0,L045_S06_T017,0.59086548
L045,L045_S06,L045_S06_Q05,13,Q0005,F2,0,L045_S06_T022,0.22283962
L045,L045_S07,L045_S07_Q01,16,Q0004,F2,0,L045_S07_T002,0.25800446
L045,L045_S07,L045_S07_Q02,16,Q0024,F8,0,L045_S07_T007,0.54916663
L045,L045_S07,L045_S07_Q03,16,Q0011,F4,0,L045_S07_T012,0.23996607
L045,L045_S07,L045_S07_Q04,16,Q0024,F8,0,L045_S07_T017,0.5754889
L045,L045_S07,L045_S07_Q05,16,Q0006,F2,0,L045_S07_T022,0.30132647
L045,L045_S08,L045_S08_Q01,18,Q0015,F5,1,L045_S08_T002,0.43589314
L045,L045_S08,L045_S08_Q02,18,Q0012,F4,0,L045_S08_T007,0.27707856
L045,L045_S08,L045_S08_Q03,18,Q0011,F4,0,L045_S08_T012,0.31928691
L045,L045_S08,L045_S08_Q04,18,Q0011,F4,1,L045_S08_T017,0.35903089
L045,L045_S08,L045_S08_Q05,18,Q0006,F2,0,L045_S08_T022,0.3333806
L046,L046_S01,L046_S01_Q01,1,Q0010,F4,0,L046_S01_T002,0.18086492
L046,L046_S01,L046_S01_Q02,1,Q0003,F1,1,L046_S01_T007,0.19650681
L046,L046_S01,L046_S01_Q03,1,Q0006,F2,1,L046_S01_T012,0.30132019
L046,L046_S01,L046_S01_Q04,1,Q0002,F1,0,L046_S01_T017,0.43461895
L046,L046_S01,L046_S01_Q05,1,Q0008,F3,0,L046_S01_T022,0.30966521
L046,L046_S02,L046_S02_Q01,3,Q0007,F3,0,L046_S02_T002,0.34098904
L046,L046_S02,L046_S02_Q02,3,Q0020,F7,0,L046_S02_T007,0.14523066
L046,L046_S02,L046_S02_Q03,3,Q0015,F5,0,L046_S02_T012,0.25703958
L046,L046_S02,L046_S02_Q04,3,Q0019,F7,1,L046_S02_T017,0.19589219
L046,L046_S02,L046_S02_Q05,3,Q0023,F8,1,L046_S02_T022,0.3028023
L046,L046_S03,L046_S03_Q01,6,Q0015,F5,0,L046_S03_T002,0.28880322
L046,L046_S03,L046_S03_Q02,6,Q0021,F7,1,L046_S03_T007,0.41649008
L046,L046_S03,L046_S03_Q03,6,Q0020,F7,1,L046_S03_T012,0.58941102
L046,L046_S03,L046_S03_Q04,6,Q0017,F6,1,L046_S03_T017,0.31149378
L046,L046_S03,L046_S03_Q05,6,Q0017,F6,0,L046_S03_T022,0.51552998
L046,L046_S04,L046_S04_Q01,8,Q0012,F4,0,L046_S04_T002,0.20818701
L046,L046_S04,L046_S04_Q02,8,Q0012,F4,0,L046_S04_T007,0.25511716
L046,L046_S04,L046_S04_Q03,8,Q0011,F4,0,L046_S04_T012,0.2992658
L046,L046_S04,L046_S04_Q04,8,Q0006,F2,0,L046_S04_T017,0.46133233
L046,L046_S04,L046_S04_Q05,8,Q0023,F8,0,L046_S04_T022,0.47528232
L046,L046_S05,L046_S05_Q01,11,Q0010,F4,1,L046_S05_T002,0.32690769
L046,L046_S05,L046_S05_Q02,11,Q0009,F3,1,L046_S05_T007,0.34013207
L046,L046_S05,L046_S05_Q03,11,Q0011,F4,0,L046_S05_T012,0.52637603
L046,L046_S05,L046_S05_Q04,11,Q0023,F8,1,L046_S05_T017,0.48574303
L046,L046_S05,L046_S05_Q05,11,Q0014,F5,0,L046_S05_T022,0.30878059
L046,L046_S06,L046_S06_Q01,13,Q0001,F1,0,L046_S06_T002,0.39634989
L046,L046_S06,L046_S06_Q02,13,Q0016,F6,1,L046_S06_T007,0.49388592
L046,L046_S06,L046_S06_Q03,13,Q0013,F5,1,L046_S06_T012,0.34017961
L046,L046_S06,L046_S06_Q04,13,Q0002,F1,0,L046_S06_T017,0.43212777
L046,L046_S06,L046_S06_Q05,13,Q0008,F3,1,L046_S06_T022,0.52102532
L046,L046_S07,L046_S07_Q01,16,Q0015,F5,1,L046_S07_T002,0.51388043
L046,L046_S07,L046_S07_Q02,16,Q0004,F2,0,L046_S07_T007,0.44145233
L046,L046_S07,L046_S07_Q03,16,Q0005,F2,1,L046_S07_T012,0.47455702
L046,L046_S07,L046_S07_Q04,16,Q0021,F7,0,L046_S07_T017,0.61899096
L046,L046_S07,L046_S07_Q05,16,Q0017,F6,1,L046_S07_T022,0.61762828
L046,L046_S08,L046_S08_Q01,18,Q0023,F8,1,L046_S08_T002,0.57909473
L046,L046_S08,L046_S08_Q02,18,Q0001,F1,0,L046_S08_T007,0.43457651
L046,L046_S08,L046_S08_Q03,18,Q0003,F1,1,L046_S08_T012,0.46808873
L046,L046_S08,L046_S08_Q04,18,Q0012,F4,1,L046_S08_T017,0.50314505
L046,L046_S08,L046_S08_Q05,18,Q0021,F7,0,L046_S08_T022,0.62401981
L047,L047_S01,L047_S01_Q01,1,Q0004,F2,0,L047_S01_T002,0.33851937
L047,L047_S01,L047_S01_Q02,1,Q0002,F1,0,L047_S01_T007,0.27778722
L047,L047_S01,L047_S01_Q03,1,Q0024,F8,0,L047_S01_T012,0.16499894
L047,L047_S01,L047_S01_Q04,1,Q0010,F4,0,L047_S01_T017,0.33040438
L047,L047_S01,L047_S01_Q05,1,Q0014,F5,0,L047_S01_T022,0.22456968
L047,L047_S02,L047_S02_Q01,3,Q0014,F5,0,L047_S02_T002,0.24579945
L047,L047_S02,L047_S02_Q02,3,Q0018,F6,0,L047_S02_T007,0.29156514
L047,L047_S02,L047_S02_Q03,3,Q0001,F1,0,L047_S02_T012,0.29466895
L047,L047_S02,L047_S02_Q04,3,Q0021,F7,0,L047_S02_T017,0.16089282
L047,L047_S02,L047_S02_Q05,3,Q0018,F6,1,L047_S02_T022,0.32083653
L047,L047_S03,L047_S03_Q01,6,Q0009,F3,1,L047_S03_T002,0.2142941
